finding	file_path	record_id	ingredient	value	unit	detail
INDICATOR_UNIT_SLIP	archaea/TOGO_M2014_Methanosarcina_Medium.yaml	CultureMech:008601	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2014_Methanosarcina_Medium.yaml	CultureMech:008601	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2014_Methanosarcina_Medium.yaml	CultureMech:008601	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2014_Methanosarcina_Medium.yaml	CultureMech:008601	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M2014_Methanosarcina_Medium.yaml	CultureMech:008601	FeCl3·6H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	p-Aminobenzoic acid	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	FeCl3·6H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M206_Archaeoglobus_Fulgidus_Medium.yaml	CultureMech:008658	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M207_Archaeoglobus_Profundus_Medium.yaml	CultureMech:008669	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M208_Pyrobaculum_Aerophilum_Medium.yaml	CultureMech:008680	H3BO3	52	G_PER_L	52 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	FeCl3·6H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	p-Aminobenzoic acid	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2219_Pyrobaculum_BS_Medium.yaml	CultureMech:008808	Distilled water	2875.0	G_PER_L	2875 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2219_Pyrobaculum_BS_Medium.yaml	CultureMech:008808	H3BO3	52.01	G_PER_L	52.01 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M221_Methanococcus_McC_Medium.yaml	CultureMech:008809	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M221_Methanococcus_McC_Medium.yaml	CultureMech:008809	Na2WO4・2H2O	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M223_Methanosarcina_Medium.yaml	CultureMech:008828	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M223_Methanosarcina_Medium.yaml	CultureMech:008828	FeSO4・7H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M224_Methanobacterium_Thermoautotrophicum_Medium.yaml	CultureMech:008838	Distilled water	1980.0	G_PER_L	1980 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	archaea/TOGO_M224_Methanobacterium_Thermoautotrophicum_Medium.yaml	CultureMech:008838	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M224_Methanobacterium_Thermoautotrophicum_Medium.yaml	CultureMech:008838	FeSO4・7H2O	4.1	G_PER_L	4.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M225_Methanocaldococcus_Jannaschii_Medium.yaml	CultureMech:008846	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M228_Thermocladium_Medium.yaml	CultureMech:008876	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2294_Halopiger_Medium.yaml	CultureMech:008880	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
WATER_AS_VOLUME	archaea/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml	CultureMech:008892	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml	CultureMech:008892	Na2MoO4 x 2 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml	CultureMech:008892	MnCl2 x 4 H2O	180	G_PER_L	180 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml	CultureMech:008892	ZnSO4 x 7 H2O	22	G_PER_L	22 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml	CultureMech:008892	CuCl2 x 2 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml	CultureMech:008892	CoSO4 x 7 H2O	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml	CultureMech:008892	Na2B4O7 x 10 H2O	450	G_PER_L	450 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2321_Natronobacterium_Medium.yaml	CultureMech:008909	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	archaea/TOGO_M233_Thermococcus_Fumicolans_Medium.yaml	CultureMech:008927	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M235_Methanothrix_Medium.yaml	CultureMech:008945	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M235_Methanothrix_Medium.yaml	CultureMech:008945	FeCl3・6H2O	1.35	G_PER_L	1.35 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2369_Halobacteria_Medium.yaml	CultureMech:008953	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2369_Halobacteria_Medium.yaml	CultureMech:008953	FeCl2 x 4 H2O	36	G_PER_L	36 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M236_Stetteria_Medium.yaml	CultureMech:008954	Resazurin	0.75	G_PER_L	0.75 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M236_Stetteria_Medium.yaml	CultureMech:008954	NiCl2・6H2O	25	G_PER_L	25 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M236_Stetteria_Medium.yaml	CultureMech:008954	Na2WO4・2H2O	10	G_PER_L	10 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M236_Stetteria_Medium.yaml	CultureMech:008954	Na2SeO4	10	G_PER_L	10 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2373_Halobacterium_Medium.yaml	CultureMech:008957	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
WATER_AS_VOLUME	archaea/TOGO_M2375_Haloquadratum_Walsbyi_Medium.yaml	CultureMech:008959	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
WATER_AS_VOLUME	archaea/TOGO_M2377_Halorhabdus_Utahensis_Medium.yaml	CultureMech:008961	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2377_Halorhabdus_Utahensis_Medium.yaml	CultureMech:008961	MnCl2 x 4 H2O	20	G_PER_L	20 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2377_Halorhabdus_Utahensis_Medium.yaml	CultureMech:008961	FeCl2 x 4 H2O	20	G_PER_L	20 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2384_Thermoplasma_Acidophilum_Medium.yaml	CultureMech:008967	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2384_Thermoplasma_Acidophilum_Medium.yaml	CultureMech:008967	Na2MoO4 x 2 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2384_Thermoplasma_Acidophilum_Medium.yaml	CultureMech:008967	ZnSO4 x 7 H2O	22	G_PER_L	22 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2384_Thermoplasma_Acidophilum_Medium.yaml	CultureMech:008967	CuCl2 x 2 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2384_Thermoplasma_Acidophilum_Medium.yaml	CultureMech:008967	FeCl3 x 6 H2O	1.93	G_PER_L	1.93 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2384_Thermoplasma_Acidophilum_Medium.yaml	CultureMech:008967	CoSO4 x 7 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2385_Sulfolobus_Medium.yaml	CultureMech:008968	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2385_Sulfolobus_Medium.yaml	CultureMech:008968	Na2MoO4 x 2 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2385_Sulfolobus_Medium.yaml	CultureMech:008968	MnCl2 x 4 H2O	180	G_PER_L	180 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2385_Sulfolobus_Medium.yaml	CultureMech:008968	ZnSO4 x 7 H2O	22	G_PER_L	22 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2385_Sulfolobus_Medium.yaml	CultureMech:008968	CuCl2 x 2 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2385_Sulfolobus_Medium.yaml	CultureMech:008968	Na2B4O7 x 10 H2O	450	G_PER_L	450 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2385_Sulfolobus_Medium.yaml	CultureMech:008968	CoSO4	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Na2MoO4 x 2 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	MnCl2 x 4 H2O	180	G_PER_L	180 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	ZnSO4 x 7 H2O	22	G_PER_L	22 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	CuCl2 x 2 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Na2B4O7 x 10 H2O	450	G_PER_L	450 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	CoSO4	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	p-Aminobenzoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Lipoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	archaea/TOGO_M2396_Sulfolobus_Medium.yaml	CultureMech:008977	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2396_Sulfolobus_Medium.yaml	CultureMech:008977	Na2MoO4 x 2 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2396_Sulfolobus_Medium.yaml	CultureMech:008977	MnCl2 x 4 H2O	180	G_PER_L	180 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2396_Sulfolobus_Medium.yaml	CultureMech:008977	ZnSO4 x 7 H2O	22	G_PER_L	22 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2396_Sulfolobus_Medium.yaml	CultureMech:008977	CuCl2 x 2 H2O	5	G_PER_L	5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2396_Sulfolobus_Medium.yaml	CultureMech:008977	Na2B4O7 x 10 H2O	450	G_PER_L	450 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2396_Sulfolobus_Medium.yaml	CultureMech:008977	CoSO4	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M243_Methanothermus_Fervidus_Medium.yaml	CultureMech:009019	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M243_Methanothermus_Fervidus_Medium.yaml	CultureMech:009019	FeSO4・7H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M244_Sulfophobococcus_Medium.yaml	CultureMech:009029	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	archaea/TOGO_M244_Sulfophobococcus_Medium.yaml	CultureMech:009029	FeSO4・7H2O	50	G_PER_L	50 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M244_Sulfophobococcus_Medium.yaml	CultureMech:009029	ZnCl2	2.1	G_PER_L	2.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M244_Sulfophobococcus_Medium.yaml	CultureMech:009029	MnSO4・xH2O	2.3	G_PER_L	2.3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M244_Sulfophobococcus_Medium.yaml	CultureMech:009029	Na2B4O7・10H2O	1.8	G_PER_L	1.8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	archaea/TOGO_M2457_Pyrobaculum_Calidifontis_Medium.yaml	CultureMech:009035	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
WATER_AS_VOLUME	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Distilled water	3990.0	G_PER_L	3990 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Na2MoO4 x 2 H2O	36	G_PER_L	36 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	H3BO3	6	G_PER_L	6 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	MnCl2 x 4 H2O	100	G_PER_L	100 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	CoCl2 x 6 H2O	190	G_PER_L	190 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	NiCl2 x 6 H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	CuCl2 x 2 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	ZnCl2	70	G_PER_L	70 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Na2SeO3 x 5 H2O	3	G_PER_L	3 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Na2WO4 x 2 H2O	4	G_PER_L	4 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Biotin	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	p-Aminobenzoic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Thiamine-HCl	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Pyridoxine-HCl	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Folic acid	2	G_PER_L	2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Vitamin B12	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Riboflavin	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Nicotinic acid	5	G_PER_L	5 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
